Date,Text,SA
20-07-2021,Indian shares end lower on losses in banks  metals Indian shares fall on mixed corporate results  global selloff Indian shares open lower on mixed corporate results  global selloff Reliance Retail Ventures buys shares worth over Rs       crore in Just Dial Sensex  Nifty fall on mixed corporate results  global selloff,0.6486
21-07-2021,Wipro Wins Google Cloud Specialization Partner of the Year Award for Application Development Glenmark Life Sciences IPO to open on Jul     price band set at Rs         per share,0.8555
22-07-2021,Wipro launches FieldX  after sales and service solution on ServiceNow Indian shares end higher on strong corporate earnings Indian shares rise on banks  metals boost  HUL results expectation Indian shares open higher ahead of HUL results  global rally,0.9169
23-07-2021,Wipro Recognized as      Microsoft Modernizing Applications Partner of the Year Indian shares end higher on IT boost  Zomato closes     above offer price Indian shares down in volatile trading  Zomato soars on debut Indian shares edge lower ahead of Reliance results  Zomato soars on debut Investors  wealth grows by over Rs   lakh crore in two days  BSE listed companies  m cap at record Rs        lakh crore Zomato to make market debut today  Key things to know BSE Odisha   th exam         students to write Odisha Matric exam in offline mode Zomato Lists at Over     Premium on Issue Price on BSE  NSE  Check Stock Price,0.8316
24-07-2021,Netural,0
25-07-2021,Netural,0
26-07-2021,Indian shares end lower on banks  auto stocks Indian shares inch higher on metals  consumer stocks boost Indian shares open flat as consumer stocks counter weak financials Sensex  Nifty end lower on banks  auto stocks ICICI Bank shares hit    week high post Q  earnings Na na  I was just checking stock price of bse companies which I invested  Crypto I don t do Pro Genuine   BSE LTD stock price target Buy Sell Hold  BSE LTD stock price target Buy Sell Hold,0.7096
27-07-2021,Indian shares end lower as pharma stocks drag Metals  banks push Indian shares higher Indian shares rise on strong earnings  global cues Tatva Chintan Pharma Chem IPO allotment status  Here s how to check Govt targets Rs    cr from    in HUDCO,0.7003
28-07-2021,Indian shares end down as pharma stocks fall  Fed meeting in focus Indian shares fall as banks and pharma drag  IMF cuts growth forecast Indian shares fall after IMF cuts economic growth forecast Sensex drops over     points  Nifty slips below        Dr Reddy   s tanks     on news of US legal action Management doesn t care about the stock price and they don t track markets like traders   Grow up man Asian Tea amp  Exports Live Stock Price   Asian Tea  amp  Exports Live Share Price           BSE Asian tea  amp  exports Buy       Bse stock Near    week,0.9393
29-07-2021,Indian shares end higher as metal stocks rally on demand hopes IT  commodities lift Indian shares  Maruti falls Indian shares rise on IT boost  Fed,0.8625
30-07-2021,Indian shares end lower as metal  financials weigh Indian shares edge higher as auto  IT stocks advance Indian shares edge higher as IT  auto stocks advance Exxaro Tiles IPO to open on August    sets price band at Rs         share Tatas buy Tejas for Rs    k cr to push enterprise telecom play,0.7906
31-07-2021,Transmission cos in AP  T   gana fined,0
01-08-2021,Netural,0
02-08-2021,Singapore s Wilmar International targets      mln Indian IPO for Adani Wilmar Indian shares end higher as energy  auto stocks gain Indian shares rise on boost from auto  energy stocks Indian shares rise as auto stocks gain on solid July sales data Sensex surges     points as realty  auto stocks rise  Nifty ends at        A must have app for Indian listed companies results and stock price momentum Well good managements only care about running the business well   Since it s a bank  ktkbank management is on the right track   Stock price,0.9833
03-08-2021,India s Nifty scales        as investors eye economic recovery Indian shares hit record highs on tech  consumer stocks boost Indian shares rise as energy  IT stocks gain Market capitalisation of BSE listed companies surge to record high of Rs     lakh crore Sensex  Nifty hit record highs on tech  consumer stocks boost I bought a stock  amp  price went up  My regret not buying enough  I bought a stock  amp  price went down  My regret not waiting enough  No chasing,0.9324
04-08-2021,Indian shares close at record highs as financial  bank stocks rally Indian shares hit record highs as financial  metal stocks rally Indian shares hit all time highs on financial  metals boost Markets open at fresh peak  Sensex crosses        mark  Nifty eyes        Sensex nears   k as lockdown rules ease Sensex nears   k as lockdown rules eased I see people are still buying trading VodafoneIdea though its stock price is on free fall   Any hope on this stock in near future  ,0.969
05-08-2021,Indian shares end higher  markets await RBI policy decision Indian shares slip after strong rally  Vodafone Idea slumps     Indian shares pause after strong rally  Vodafone Idea slides     Sensex  Nifty open at fresh peak  succumbs to profit booking in early trade,0.9612
06-08-2021,Indian shares close lower as Reliance drags Indian shares slip after central bank decision  Reliance drops Indian shares edge higher after central bank keeps rates steady Indian shares unchanged ahead of central bank rate decision Sensex  Nifty close lower as Reliance drags Sensex ends     points lower as Reliance tumbles  RBI keeps rates unchanged,0.3612
07-08-2021,Netural,0
08-08-2021,Netural,0
09-08-2021,Indian shares end higher as IT stocks  banks gain Indian shares inch higher as auto stocks gain on upbeat sales data Indian shares rise on IT boost  Mahindra leads gains Domestic shares end higher as IT stocks  banks gain Sensex gains after strong opening  Nifty over        Why Vodafone Idea s financial health has spooked investors,0.9826
10-08-2021,Indian shares end higher as IT  financial stocks gain Indian shares rise as banks gain  PNB Housing falls    on court verdict Indian shares edge higher as banks gain  PNB Housing falls    Sensex  Nifty rise as banking stocks gain Be afraid of volatility in the business not the volatility in the stock price,0.9702
11-08-2021,Indian shares trim losses on metals surge  midcaps off lows Indian shares slip on weak Asia cues  midcaps tumble Indian shares rise on stronger metal stocks Sensex  Nifty trim losses as metal stocks shine Sensex  Nifty give up gains after rising in early trade BSE introduces new surveillance measure to curb volatility in mid  small cap stocks Sensex rises over     points  Nifty above        sir  keep an eye here also  Globus is now where radico were   yrs back     Icici given buy rating in globus spirite too     Globus Spirits   Share Stock Price Live Today  NSE BSE Live       ICICI Dire List of stocos which comes under the new rule of bse circulation  The rule states if a stocks hits a UC of     on any particular day  let s say stock price is closed at     rs  So it can trade between        on the next trading day  So BSE have to clarify so that we can understand that fundamentals move the stock price  And who is BSE to decide what should be the valuation and rise in a stock price  It s the job of investors to gauge the same   India is the only market where investors have been burdened with so many rule New rule by BSE is going to ruin their stock price  If you have bought shares before    Mar       you need to consider Grandfathering and need the Share price of Stocks on    Jan      You can find the BSE Stock Price on    Jan      for LTCG on Shares   BSEIndia clarifies on Price Band Framework  Framework is applicable to BSE Exclusive securities in groups viz  X  XT  Z  ZP  ZY  Y  Stock price should be at or above    sh  as on review date   Market capitalization of stock should be less the BSE clarifies on Price Band Framework  Framework applicable to BSE Exclusive stocks in X  XT  Z  ZP  ZY  Y group  Stock price should be at or above    sh  as on review date   Market capitalization of stock should be less then      c BSE circular or SEBI Margin guidelines  All the preparation for Massive economic crash expected in        its will grate pain in case hits Global market We know its coming   but these preparation are now creating imbalance in stock price and movement BSEIndia clarifies on Price Band Framework  Framework is applicable to BSE Exclusive securities in groups viz  X  XT  Z  ZP  ZY  Y  Stock price should be at or above    sh  as on review date   Market capitalization of stock should be less BSE clarifies on Price Band Framework  Framework applicable to BSE Exclusive stocks in X  XT  Z  ZP  ZY  Y group  Stock price should be at or above    sh  as on review date   Market capitalization of stock should be less then      c BSEIndia clarifies on Price Band Framework  Framework is applicable to BSE Exclusive securities in groups viz  X  XT  Z  ZP  ZY  Y  Stock price should be at or above    sh  as on review date   Market capitalization of stock should be less then Rs       crores BSEIndia clarifies on Price Band Framework  Framework is applicable to BSE Exclusive securities in groups viz  X  XT  Z  ZP  ZY  Y  Stock price should be at or above    sh  as on review date   Market capitalization of stock should be less then Rs       c AnilSinghvi what to do with Small  amp  mid Cap stocks  Heavy selling pressure has come post circular by bse for capping the stock price increase  Some of Zee business SIP stocks have sold heavily yesterday ,0.9754
